"iid","gender","condtn","round","order","pid","match","int_corr","samerace","age_o","race_o","pf_o_att","pf_o_sin","pf_o_int","pf_o_fun","pf_o_amb","pf_o_sha","dec_o","attr_o","sinc_o","intel_o","fun_o","amb_o","shar_o","like_o","prob_o","met_o","age","field_cd","race","imprace","imprelig","from","goal","date","go_out","career_c","sports","tvsports","exercise","dining","museums","art","hiking","gaming","clubbing","reading","tv","theater","movies","concerts","music","shopping","yoga","exphappy","attr1_1","sinc1_1","intel1_1","fun1_1","amb1_1","shar1_1","attr3_1","sinc3_1","fun3_1","intel3_1","amb3_1","dec","attr","sinc","intel","fun","amb","shar","like","prob","met","match_es","satis_2","length","numdat_2","attr1_2","sinc1_2","intel1_2","fun1_2","amb1_2","shar1_2","attr3_2","sinc3_2","intel3_2","fun3_2","amb3_2","total"
516,0,2,22,1,535,1,0.46,0,23,2,23,14,19,16,10,18,1,9,7,9,8,8,6,10,10,1,27,10,4,9,3,"California",2,6,3,2,3,3,6,10,9,9,5,5,8,9,6,9,4,9,9,9,3,2,58,5,8,10,7,12,8,9,9,8,8,1,10,10,10,9,5,6,8,10,1,4,4,1,3,35,10,15,20,10,10,8,8,8,8,7,47
516,0,2,22,21,550,0,0.63,0,30,2,30,3,30,30,3,4,0,7,6,6,6,6,4,5,3,2,27,10,4,9,3,"California",2,6,3,2,3,3,6,10,9,9,5,5,8,9,6,9,4,9,9,9,3,2,58,5,8,10,7,12,8,9,9,8,8,0,4,7,7,7,7,6,4,4,0,4,4,1,3,35,10,15,20,10,10,8,8,8,8,7,35
516,0,2,22,9,552,1,0.59,0,25,2,70,0,15,15,0,0,1,8,7,8,9,8,8,8,6,2,27,10,4,9,3,"California",2,6,3,2,3,3,6,10,9,9,5,5,8,9,6,9,4,9,9,9,3,2,58,5,8,10,7,12,8,9,9,8,8,1,7,7,7,8,7,8,7,6,0,4,4,1,3,35,10,15,20,10,10,8,8,8,8,7,48
516,0,2,22,15,539,0,0.12,0,22,2,30,10,20,15,15,10,1,9,4,5,7,8,9,8,5,2,27,10,4,9,3,"California",2,6,3,2,3,3,6,10,9,9,5,5,8,9,6,9,4,9,9,9,3,2,58,5,8,10,7,12,8,9,9,8,8,0,5,7,7,7,7,7,5,5,0,4,4,1,3,35,10,15,20,10,10,8,8,8,8,7,42
516,0,2,22,17,533,0,0.03,0,26,2,25,25,25,13,12,0,0,7,8,5,5,0,0,3,2,2,27,10,4,9,3,"California",2,6,3,2,3,3,6,10,9,9,5,5,8,9,6,9,4,9,9,9,3,2,58,5,8,10,7,12,8,9,9,8,8,0,6,7,7,7,6,8,6,6,0,4,4,1,3,35,10,15,20,10,10,8,8,8,8,7,25
516,0,2,22,19,546,0,-0.07,0,30,2,35,10,20,25,5,5,0,5,3,5,6,8,5,4,4,2,27,10,4,9,3,"California",2,6,3,2,3,3,6,10,9,9,5,5,8,9,6,9,4,9,9,9,3,2,58,5,8,10,7,12,8,9,9,8,8,0,6,7,8,7,7,6,6,5,0,4,4,1,3,35,10,15,20,10,10,8,8,8,8,7,32
516,0,2,22,7,543,0,-0.05,1,24,4,20,16,16,17,16,15,1,9,8,8,8,8,7,9,8,1,27,10,4,9,3,"California",2,6,3,2,3,3,6,10,9,9,5,5,8,9,6,9,4,9,9,9,3,2,58,5,8,10,7,12,8,9,9,8,8,0,5,8,7,7,7,6,6,6,0,4,4,1,3,35,10,15,20,10,10,8,8,8,8,7,48
516,0,2,22,10,548,0,-0.1,0,30,2,40,10,20,10,0,20,1,6,4,4,6,4,3,5,6,2,27,10,4,9,3,"California",2,6,3,2,3,3,6,10,9,9,5,5,8,9,6,9,4,9,9,9,3,2,58,5,8,10,7,12,8,9,9,8,8,0,6,8,8,7,6,7,6,6,0,4,4,1,3,35,10,15,20,10,10,8,8,8,8,7,27
516,0,2,22,4,534,0,0.12,0,24,6,30,30,30,5,2,3,1,7,8,8,8,7,8,9,8,2,27,10,4,9,3,"California",2,6,3,2,3,3,6,10,9,9,5,5,8,9,6,9,4,9,9,9,3,2,58,5,8,10,7,12,8,9,9,8,8,0,5,8,7,5,6,6,4,5,0,4,4,1,3,35,10,15,20,10,10,8,8,8,8,7,46
516,0,2,22,20,551,1,0.53,0,27,1,40,20,20,20,0,0,1,5,6,7,7,7,5,7,9,2,27,10,4,9,3,"California",2,6,3,2,3,3,6,10,9,9,5,5,8,9,6,9,4,9,9,9,3,2,58,5,8,10,7,12,8,9,9,8,8,1,7,8,7,7,7,8,7,9,0,4,4,1,3,35,10,15,20,10,10,8,8,8,8,7,37
516,0,2,22,14,544,0,0.26,1,23,4,15,25,20,10,10,20,0,6,4,5,5,4,4,4,2,2,27,10,4,9,3,"California",2,6,3,2,3,3,6,10,9,9,5,5,8,9,6,9,4,9,9,9,3,2,58,5,8,10,7,12,8,9,9,8,8,0,5,7,6,7,6,6,4,4,0,4,4,1,3,35,10,15,20,10,10,8,8,8,8,7,28
516,0,2,22,13,542,0,0.58,1,23,4,25,15,20,20,10,10,1,9,4,6,7,6,6,7,1,2,27,10,4,9,3,"California",2,6,3,2,3,3,6,10,9,9,5,5,8,9,6,9,4,9,9,9,3,2,58,5,8,10,7,12,8,9,9,8,8,0,4,6,7,6,7,6,4,4,0,4,4,1,3,35,10,15,20,10,10,8,8,8,8,7,38
516,0,2,22,3,547,0,0.37,0,30,2,25,20,20,20,0,15,0,5,7,7,5,5,1,5,5,2,27,10,4,9,3,"California",2,6,3,2,3,3,6,10,9,9,5,5,8,9,6,9,4,9,9,9,3,2,58,5,8,10,7,12,8,9,9,8,8,0,6,9,7,6,7,6,6,5,0,4,4,1,3,35,10,15,20,10,10,8,8,8,8,7,30
516,0,2,22,18,541,1,-0.27,1,23,4,40,30,0,20,0,10,1,7,6,10,7,9,4,6,4,2,27,10,4,9,3,"California",2,6,3,2,3,3,6,10,9,9,5,5,8,9,6,9,4,9,9,9,3,2,58,5,8,10,7,12,8,9,9,8,8,1,6,7,7,6,6,6,4,5,0,4,4,1,3,35,10,15,20,10,10,8,8,8,8,7,43
517,0,2,22,15,548,0,-0.01,0,30,2,40,10,20,10,0,20,0,5,6,5,2,2,1,4,5,2,30,15,3,1,1,"Mexico",5,5,3,6,2,1,9,9,6,8,4,1,2,9,3,10,8,4,4,3,9,3,15,20,20,20,5,10,8,9,7,9,7,1,7,4,6,5,6,3,4,5,0,NA,2,1,2,20,20,20,10,10,20,8,9,9,7,6,21
517,0,2,22,22,533,0,0.3,0,26,2,25,25,25,13,12,0,0,0,0,0,0,0,0,3,4,2,30,15,3,1,1,"Mexico",5,5,3,6,2,1,9,9,6,8,4,1,2,9,3,10,8,4,4,3,9,3,15,20,20,20,5,10,8,9,7,9,7,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,2,20,20,20,10,10,20,8,9,9,7,6,0
517,0,2,22,18,542,0,0.27,0,23,4,25,15,20,20,10,10,0,0,0,0,0,0,0,3,4,2,30,15,3,1,1,"Mexico",5,5,3,6,2,1,9,9,6,8,4,1,2,9,3,10,8,4,4,3,9,3,15,20,20,20,5,10,8,9,7,9,7,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,2,20,20,20,10,10,20,8,9,9,7,6,0
517,0,2,22,1,541,0,-0.32,0,23,4,40,30,0,20,0,10,1,6,7,6,8,5,4,6,5,2,30,15,3,1,1,"Mexico",5,5,3,6,2,1,9,9,6,8,4,1,2,9,3,10,8,4,4,3,9,3,15,20,20,20,5,10,8,9,7,9,7,0,4,9,8,6,7,2,5,7,0,NA,2,1,2,20,20,20,10,10,20,8,9,9,7,6,36
517,0,2,22,20,539,0,0.35,0,22,2,30,10,20,15,15,10,0,0,0,0,0,0,0,3,4,2,30,15,3,1,1,"Mexico",5,5,3,6,2,1,9,9,6,8,4,1,2,9,3,10,8,4,4,3,9,3,15,20,20,20,5,10,8,9,7,9,7,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,2,20,20,20,10,10,20,8,9,9,7,6,0
517,0,2,22,3,551,0,0.43,0,27,1,40,20,20,20,0,0,0,6,7,7,6,5,5,6,1,2,30,15,3,1,1,"Mexico",5,5,3,6,2,1,9,9,6,8,4,1,2,9,3,10,8,4,4,3,9,3,15,20,20,20,5,10,8,9,7,9,7,0,3,4,4,2,5,1,2,4,0,NA,2,1,2,20,20,20,10,10,20,8,9,9,7,6,36
517,0,2,22,16,538,0,0.27,0,32,2,50,0,10,30,0,10,0,3,4,5,4,5,6,5,5,2,30,15,3,1,1,"Mexico",5,5,3,6,2,1,9,9,6,8,4,1,2,9,3,10,8,4,4,3,9,3,15,20,20,20,5,10,8,9,7,9,7,1,6,7,7,7,8,5,6,6,0,NA,2,1,2,20,20,20,10,10,20,8,9,9,7,6,27
517,0,2,22,21,536,0,0.32,0,29,2,30,20,20,20,10,0,0,0,0,0,0,0,0,3,4,2,30,15,3,1,1,"Mexico",5,5,3,6,2,1,9,9,6,8,4,1,2,9,3,10,8,4,4,3,9,3,15,20,20,20,5,10,8,9,7,9,7,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,2,20,20,20,10,10,20,8,9,9,7,6,0
517,0,2,22,5,545,0,-0.13,0,24,2,20,20,20,20,10,10,0,8,8,7,6,7,2,7,7,2,30,15,3,1,1,"Mexico",5,5,3,6,2,1,9,9,6,8,4,1,2,9,3,10,8,4,4,3,9,3,15,20,20,20,5,10,8,9,7,9,7,0,5,5,5,4,3,3,4,6,0,NA,2,1,2,20,20,20,10,10,20,8,9,9,7,6,38
517,0,2,22,11,537,0,0.56,0,22,4,20,5,25,25,5,20,0,7,8,7,8,7,6,6,1,2,30,15,3,1,1,"Mexico",5,5,3,6,2,1,9,9,6,8,4,1,2,9,3,10,8,4,4,3,9,3,15,20,20,20,5,10,8,9,7,9,7,0,5,4,6,5,4,3,4,5,0,NA,2,1,2,20,20,20,10,10,20,8,9,9,7,6,43
517,0,2,22,7,532,0,0,0,26,4,25,20,20,20,5,10,0,8,8,7,8,8,5,8,5,2,30,15,3,1,1,"Mexico",5,5,3,6,2,1,9,9,6,8,4,1,2,9,3,10,8,4,4,3,9,3,15,20,20,20,5,10,8,9,7,9,7,0,5,8,7,5,6,3,8,3,0,NA,2,1,2,20,20,20,10,10,20,8,9,9,7,6,44
517,0,2,22,17,549,0,0.05,0,28,2,20,20,20,20,0,20,0,0,0,0,0,0,0,0,0,2,30,15,3,1,1,"Mexico",5,5,3,6,2,1,9,9,6,8,4,1,2,9,3,10,8,4,4,3,9,3,15,20,20,20,5,10,8,9,7,9,7,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,2,20,20,20,10,10,20,8,9,9,7,6,0
517,0,2,22,14,552,0,0.43,0,25,2,70,0,15,15,0,0,1,6,9,9,9,8,8,7,6,2,30,15,3,1,1,"Mexico",5,5,3,6,2,1,9,9,6,8,4,1,2,9,3,10,8,4,4,3,9,3,15,20,20,20,5,10,8,9,7,9,7,0,6,5,4,3,6,5,3,6,0,NA,2,1,2,20,20,20,10,10,20,8,9,9,7,6,49
517,0,2,22,4,550,0,0.64,0,30,2,30,3,30,30,3,4,0,8,7,6,5,6,3,4,3,2,30,15,3,1,1,"Mexico",5,5,3,6,2,1,9,9,6,8,4,1,2,9,3,10,8,4,4,3,9,3,15,20,20,20,5,10,8,9,7,9,7,0,6,4,5,4,5,3,4,5,0,NA,2,1,2,20,20,20,10,10,20,8,9,9,7,6,35
517,0,2,22,8,547,0,0.49,0,30,2,25,20,20,20,0,15,1,6,6,7,8,6,6,6,5,2,30,15,3,1,1,"Mexico",5,5,3,6,2,1,9,9,6,8,4,1,2,9,3,10,8,4,4,3,9,3,15,20,20,20,5,10,8,9,7,9,7,0,6,5,8,5,5,7,5,7,0,NA,2,1,2,20,20,20,10,10,20,8,9,9,7,6,39
518,0,2,22,12,532,0,0,0,26,4,25,20,20,20,5,10,1,8,8,7,7,7,5,7,5,2,23,15,2,2,1,"San Diego",5,7,2,6,4,2,5,8,6,7,5,5,9,9,8,8,8,6,8,9,4,2,20,25,25,30,5,5,6,9,8,8,7,0,4,6,6,5,6,NA,4,4,0,2,6,3,2,25,20,30,25,5,5,7,7,7,7,7,42
518,0,2,22,15,531,0,-0.36,0,25,4,15,30,20,20,10,5,0,5,10,10,5,10,1,5,1,2,23,15,2,2,1,"San Diego",5,7,2,6,4,2,5,8,6,7,5,5,9,9,8,8,8,6,8,9,4,2,20,25,25,30,5,5,6,9,8,8,7,0,5,6,7,4,8,NA,3,6,0,2,6,3,2,25,20,30,25,5,5,7,7,7,7,7,41
518,0,2,22,10,545,0,-0.12,1,24,2,20,20,20,20,10,10,1,8,6,6,9,8,4,8,7,2,23,15,2,2,1,"San Diego",5,7,2,6,4,2,5,8,6,7,5,5,9,9,8,8,8,6,8,9,4,2,20,25,25,30,5,5,6,9,8,8,7,0,7,7,4,6,5,1,5,5,0,2,6,3,2,25,20,30,25,5,5,7,7,7,7,7,41
518,0,2,22,21,538,0,0.13,1,32,2,50,0,10,30,0,10,0,6,6,6,6,6,6,6,8,2,23,15,2,2,1,"San Diego",5,7,2,6,4,2,5,8,6,7,5,5,9,9,8,8,8,6,8,9,4,2,20,25,25,30,5,5,6,9,8,8,7,0,2,2,5,6,NA,NA,3,6,0,2,6,3,2,25,20,30,25,5,5,7,7,7,7,7,36
518,0,2,22,3,539,0,0.02,1,22,2,30,10,20,15,15,10,0,7,8,5,7,8,3,6,4,2,23,15,2,2,1,"San Diego",5,7,2,6,4,2,5,8,6,7,5,5,9,9,8,8,8,6,8,9,4,2,20,25,25,30,5,5,6,9,8,8,7,0,6,5,7,4,NA,0,5,6,0,2,6,3,2,25,20,30,25,5,5,7,7,7,7,7,38
518,0,2,22,20,548,1,-0.1,1,30,2,40,10,20,10,0,20,1,8,7,7,8,2,5,8,7,2,23,15,2,2,1,"San Diego",5,7,2,6,4,2,5,8,6,7,5,5,9,9,8,8,8,6,8,9,4,2,20,25,25,30,5,5,6,9,8,8,7,1,9,7,8,6,7,NA,7,6,0,2,6,3,2,25,20,30,25,5,5,7,7,7,7,7,37
518,0,2,22,13,547,1,0.24,1,30,2,25,20,20,20,0,15,1,6,7,7,10,6,6,8,6,2,23,15,2,2,1,"San Diego",5,7,2,6,4,2,5,8,6,7,5,5,9,9,8,8,8,6,8,9,4,2,20,25,25,30,5,5,6,9,8,8,7,1,7,8,9,9,7,NA,7,7,0,2,6,3,2,25,20,30,25,5,5,7,7,7,7,7,42
518,0,2,22,16,537,0,0.62,0,22,4,20,5,25,25,5,20,0,8,8,8,8,5,7,8,3,2,23,15,2,2,1,"San Diego",5,7,2,6,4,2,5,8,6,7,5,5,9,9,8,8,8,6,8,9,4,2,20,25,25,30,5,5,6,9,8,8,7,1,6,9,6,5,NA,7,7,7,0,2,6,3,2,25,20,30,25,5,5,7,7,7,7,7,44
518,0,2,22,17,543,0,0.12,0,24,4,20,16,16,17,16,15,0,6,8,8,8,8,5,4,5,2,23,15,2,2,1,"San Diego",5,7,2,6,4,2,5,8,6,7,5,5,9,9,8,8,8,6,8,9,4,2,20,25,25,30,5,5,6,9,8,8,7,0,6,5,7,6,NA,NA,5,6,0,2,6,3,2,25,20,30,25,5,5,7,7,7,7,7,43
518,0,2,22,5,533,0,-0.06,1,26,2,25,25,25,13,12,0,1,8,8,7,7,0,4,8,7,2,23,15,2,2,1,"San Diego",5,7,2,6,4,2,5,8,6,7,5,5,9,9,8,8,8,6,8,9,4,2,20,25,25,30,5,5,6,9,8,8,7,0,6,6,7,6,6,NA,6,4,0,2,6,3,2,25,20,30,25,5,5,7,7,7,7,7,34
518,0,2,22,8,551,0,0.53,0,27,1,40,20,20,20,0,0,1,8,5,5,7,7,5,7,3,2,23,15,2,2,1,"San Diego",5,7,2,6,4,2,5,8,6,7,5,5,9,9,8,8,8,6,8,9,4,2,20,25,25,30,5,5,6,9,8,8,7,0,7,6,6,5,5,NA,6,6,0,2,6,3,2,25,20,30,25,5,5,7,7,7,7,7,37
518,0,2,22,14,534,0,-0.23,0,24,6,30,30,30,5,2,3,1,8,9,8,9,9,8,8,8,2,23,15,2,2,1,"San Diego",5,7,2,6,4,2,5,8,6,7,5,5,9,9,8,8,8,6,8,9,4,2,20,25,25,30,5,5,6,9,8,8,7,0,5,5,6,4,6,NA,4,5,0,2,6,3,2,25,20,30,25,5,5,7,7,7,7,7,51
518,0,2,22,11,535,1,0.61,1,23,2,23,14,19,16,10,18,1,8,7,8,7,6,7,8,7,2,23,15,2,2,1,"San Diego",5,7,2,6,4,2,5,8,6,7,5,5,9,9,8,8,8,6,8,9,4,2,20,25,25,30,5,5,6,9,8,8,7,1,6,7,7,7,NA,5,7,7,0,2,6,3,2,25,20,30,25,5,5,7,7,7,7,7,43
518,0,2,22,19,552,0,0.47,1,25,2,70,0,15,15,0,0,0,5,8,8,7,7,8,6,7,2,23,15,2,2,1,"San Diego",5,7,2,6,4,2,5,8,6,7,5,5,9,9,8,8,8,6,8,9,4,2,20,25,25,30,5,5,6,9,8,8,7,1,8,7,6,7,7,2,6,4,0,2,6,3,2,25,20,30,25,5,5,7,7,7,7,7,43
518,0,2,22,7,546,1,-0.06,1,30,2,35,10,20,25,5,5,1,7,7,6,8,6,7,7,9,2,23,15,2,2,1,"San Diego",5,7,2,6,4,2,5,8,6,7,5,5,9,9,8,8,8,6,8,9,4,2,20,25,25,30,5,5,6,9,8,8,7,1,7,7,7,7,6,NA,6,5,0,2,6,3,2,25,20,30,25,5,5,7,7,7,7,7,41
518,0,2,22,22,549,1,0.48,1,28,2,20,20,20,20,0,20,1,7,7,8,8,7,6,6,5,2,23,15,2,2,1,"San Diego",5,7,2,6,4,2,5,8,6,7,5,5,9,9,8,8,8,6,8,9,4,2,20,25,25,30,5,5,6,9,8,8,7,1,7,8,8,7,7,6,6,5,0,2,6,3,2,25,20,30,25,5,5,7,7,7,7,7,43
518,0,2,22,4,536,0,0.61,1,29,2,30,20,20,20,10,0,0,8,7,7,7,6,4,6,4,2,23,15,2,2,1,"San Diego",5,7,2,6,4,2,5,8,6,7,5,5,9,9,8,8,8,6,8,9,4,2,20,25,25,30,5,5,6,9,8,8,7,1,7,7,7,7,6,NA,7,6,0,2,6,3,2,25,20,30,25,5,5,7,7,7,7,7,39
518,0,2,22,18,540,0,0.21,1,24,2,20,15,20,20,15,10,1,7,6,6,7,7,4,7,4,2,23,15,2,2,1,"San Diego",5,7,2,6,4,2,5,8,6,7,5,5,9,9,8,8,8,6,8,9,4,2,20,25,25,30,5,5,6,9,8,8,7,0,3,10,9,7,NA,5,5,5,0,2,6,3,2,25,20,30,25,5,5,7,7,7,7,7,37
518,0,2,22,9,550,1,0.65,1,30,2,30,3,30,30,3,4,1,7,6,5,6,5,4,6,5,2,23,15,2,2,1,"San Diego",5,7,2,6,4,2,5,8,6,7,5,5,9,9,8,8,8,6,8,9,4,2,20,25,25,30,5,5,6,9,8,8,7,1,5,8,8,9,8,2,7,7,0,2,6,3,2,25,20,30,25,5,5,7,7,7,7,7,33
518,0,2,22,2,544,0,0.35,0,23,4,15,25,20,10,10,20,0,7,7,6,6,6,5,6,3,2,23,15,2,2,1,"San Diego",5,7,2,6,4,2,5,8,6,7,5,5,9,9,8,8,8,6,8,9,4,2,20,25,25,30,5,5,6,9,8,8,7,0,5,8,8,7,4,2,4,6,0,2,6,3,2,25,20,30,25,5,5,7,7,7,7,7,37
519,0,2,22,17,539,0,0.25,1,22,2,30,10,20,15,15,10,0,8,7,7,4,7,4,7,3,2,26,9,2,8,9,"Boston",2,4,2,13,9,5,9,5,8,7,7,2,3,9,4,7,8,7,8,2,2,6,40,5,30,15,5,5,8,10,9,9,10,0,5,6,6,5,6,5,6,8,0,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37
519,0,2,22,16,544,0,-0.73,0,23,4,15,25,20,10,10,20,0,6,8,7,7,7,6,7,5,2,26,9,2,8,9,"Boston",2,4,2,13,9,5,9,5,8,7,7,2,3,9,4,7,8,7,8,2,2,6,40,5,30,15,5,5,8,10,9,9,10,0,4,4,7,6,5,1,6,8,0,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,41
519,0,2,22,11,552,0,0.45,1,25,2,70,0,15,15,0,0,0,3,4,7,6,6,0,6,4,2,26,9,2,8,9,"Boston",2,4,2,13,9,5,9,5,8,7,7,2,3,9,4,7,8,7,8,2,2,6,40,5,30,15,5,5,8,10,9,9,10,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26
519,0,2,22,22,551,0,0.42,0,27,1,40,20,20,20,0,0,0,0,0,0,0,0,0,3,4,2,26,9,2,8,9,"Boston",2,4,2,13,9,5,9,5,8,7,7,2,3,9,4,7,8,7,8,2,2,6,40,5,30,15,5,5,8,10,9,9,10,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
519,0,2,22,4,532,0,0.03,0,26,4,25,20,20,20,5,10,1,7,8,7,7,8,9,8,5,2,26,9,2,8,9,"Boston",2,4,2,13,9,5,9,5,8,7,7,2,3,9,4,7,8,7,8,2,2,6,40,5,30,15,5,5,8,10,9,9,10,0,2,8,8,2,8,2,6,8,0,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46
519,0,2,22,18,536,0,0.33,1,29,2,30,20,20,20,10,0,0,8,7,9,6,4,3,3,4,2,26,9,2,8,9,"Boston",2,4,2,13,9,5,9,5,8,7,7,2,3,9,4,7,8,7,8,2,2,6,40,5,30,15,5,5,8,10,9,9,10,0,8,6,6,NA,NA,NA,6,8,0,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37
519,0,2,22,2,545,0,0.4,1,24,2,20,20,20,20,10,10,0,8,10,9,6,9,5,8,1,2,26,9,2,8,9,"Boston",2,4,2,13,9,5,9,5,8,7,7,2,3,9,4,7,8,7,8,2,2,6,40,5,30,15,5,5,8,10,9,9,10,0,6,7,7,6,7,5,6,8,0,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,47
519,0,2,22,13,538,0,0.21,1,32,2,50,0,10,30,0,10,1,5,5,5,5,5,5,6,10,2,26,9,2,8,9,"Boston",2,4,2,13,9,5,9,5,8,7,7,2,3,9,4,7,8,7,8,2,2,6,40,5,30,15,5,5,8,10,9,9,10,0,5,7,6,NA,NA,NA,6,8,0,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30
519,0,2,22,9,543,0,-0.39,0,24,4,20,16,16,17,16,15,0,0,0,0,0,0,0,3,4,2,26,9,2,8,9,"Boston",2,4,2,13,9,5,9,5,8,7,7,2,3,9,4,7,8,7,8,2,2,6,40,5,30,15,5,5,8,10,9,9,10,0,NA,NA,NA,NA,NA,NA,6,8,0,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
519,0,2,22,3,535,0,-0.04,1,23,2,23,14,19,16,10,18,1,7,8,7,6,7,6,6,7,2,26,9,2,8,9,"Boston",2,4,2,13,9,5,9,5,8,7,7,2,3,9,4,7,8,7,8,2,2,6,40,5,30,15,5,5,8,10,9,9,10,0,4,4,8,4,8,4,6,8,0,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,41
519,0,2,22,14,549,0,-0.07,1,28,2,20,20,20,20,0,20,0,5,7,8,6,7,5,6,6,2,26,9,2,8,9,"Boston",2,4,2,13,9,5,9,5,8,7,7,2,3,9,4,7,8,7,8,2,2,6,40,5,30,15,5,5,8,10,9,9,10,0,6,8,7,6,7,5,6,8,0,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38
519,0,2,22,19,533,0,0.59,1,26,2,25,25,25,13,12,0,1,8,7,8,8,0,0,7,6,2,26,9,2,8,9,"Boston",2,4,2,13,9,5,9,5,8,7,7,2,3,9,4,7,8,7,8,2,2,6,40,5,30,15,5,5,8,10,9,9,10,0,4,5,5,2,1,4,6,8,0,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31
519,0,2,22,8,537,0,0.25,0,22,4,20,5,25,25,5,20,1,7,9,8,8,6,6,8,3,2,26,9,2,8,9,"Boston",2,4,2,13,9,5,9,5,8,7,7,2,3,9,4,7,8,7,8,2,2,6,40,5,30,15,5,5,8,10,9,9,10,0,6,6,6,NA,NA,NA,6,8,0,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44
519,0,2,22,21,546,0,0.18,1,30,2,35,10,20,25,5,5,0,5,6,5,7,6,6,5,4,2,26,9,2,8,9,"Boston",2,4,2,13,9,5,9,5,8,7,7,2,3,9,4,7,8,7,8,2,2,6,40,5,30,15,5,5,8,10,9,9,10,0,6,5,8,5,8,6,6,8,0,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35
519,0,2,22,1,550,0,0.2,1,30,2,30,3,30,30,3,4,0,6,7,7,7,4,6,6,3,2,26,9,2,8,9,"Boston",2,4,2,13,9,5,9,5,8,7,7,2,3,9,4,7,8,7,8,2,2,6,40,5,30,15,5,5,8,10,9,9,10,0,6,8,8,6,8,5,6,8,0,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37
520,0,2,22,5,544,0,-0.24,0,23,4,15,25,20,10,10,20,0,7,9,7,8,6,7,6,4,2,28,11,6,2,1,"Hawaii",1,7,1,9,4,6,8,8,10,8,5,2,9,10,8,9,8,5,5,8,2,5,25,15,25,15,10,10,8,9,7,8,5,1,5,8,7,5,5,7,6,5,0,4,5,3,2,20,15,20,20,10,15,8,9,7,6,6,44
520,0,2,22,3,549,0,-0.1,0,28,2,20,20,20,20,0,20,0,2,9,9,8,8,6,5,6,2,28,11,6,2,1,"Hawaii",1,7,1,9,4,6,8,8,10,8,5,2,9,10,8,9,8,5,5,8,2,5,25,15,25,15,10,10,8,9,7,8,5,1,7,7,7,8,5,6,7,7,0,4,5,3,2,20,15,20,20,10,15,8,9,7,6,6,42
520,0,2,22,12,550,0,0.67,0,30,2,30,3,30,30,3,4,1,4,7,7,7,7,7,7,4,2,28,11,6,2,1,"Hawaii",1,7,1,9,4,6,8,8,10,8,5,2,9,10,8,9,8,5,5,8,2,5,25,15,25,15,10,10,8,9,7,8,5,0,6,7,6,6,6,5,6,5,0,4,5,3,2,20,15,20,20,10,15,8,9,7,6,6,39
520,0,2,22,22,552,0,0.37,0,25,2,70,0,15,15,0,0,0,2,7,6,6,6,7,5,5,2,28,11,6,2,1,"Hawaii",1,7,1,9,4,6,8,8,10,8,5,2,9,10,8,9,8,5,5,8,2,5,25,15,25,15,10,10,8,9,7,8,5,0,6,6,6,6,6,6,5,2,0,4,5,3,2,20,15,20,20,10,15,8,9,7,6,6,34
520,0,2,22,7,536,0,0.41,0,29,2,30,20,20,20,10,0,0,4,8,7,5,6,6,2,2,2,28,11,6,2,1,"Hawaii",1,7,1,9,4,6,8,8,10,8,5,2,9,10,8,9,8,5,5,8,2,5,25,15,25,15,10,10,8,9,7,8,5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,5,3,2,20,15,20,20,10,15,8,9,7,6,6,36
