"","iid","gender","condtn","round","order","pid","match","int_corr","samerace","age_o","race_o","pf_o_att","pf_o_sin","pf_o_int","pf_o_fun","pf_o_amb","pf_o_sha","dec_o","attr_o","sinc_o","intel_o","fun_o","amb_o","shar_o","like_o","prob_o","met_o","age","field_cd","race","imprace","imprelig","from","goal","date","go_out","career_c","sports","tvsports","exercise","dining","museums","art","hiking","gaming","clubbing","reading","tv","theater","movies","concerts","music","shopping","yoga","exphappy","attr1_1","sinc1_1","intel1_1","fun1_1","amb1_1","shar1_1","attr3_1","sinc3_1","fun3_1","intel3_1","amb3_1","dec","attr","sinc","intel","fun","amb","shar","like","prob","met","match_es","numdat_2","attr1_2","sinc1_2","intel1_2","fun1_2","amb1_2","shar1_2","attr3_2","sinc3_2","intel3_2","fun3_2","amb3_2","total","total2"
"5137",435,"0",2,14,1,448,"1",0.73,"0",22,"2",25,15,25,25,5,5,"1",5,7,8,6,6,7,6,6,"1",22,"1","1",1,1,"east","1",7,2,"1",5,5,6,9,8,8,3,2,9,9,1,8,7,9,9,10,10,5,25,5,20,25,15,10,7,9,9,9,9,"1",9,9,10,10,9,0,10,9,"1",4,"2",30,10,20,20,10,10,7,9,10,10,10,39,47
"5138",435,"0",2,14,5,440,"0",0.1,"0",21,"2",35,5,30,20,5,5,"0",10,8,3,10,10,5,8,10,"2",22,"1","1",1,1,"east","1",7,2,"1",5,5,6,9,8,8,3,2,9,9,1,8,7,9,9,10,10,5,25,5,20,25,15,10,7,9,9,9,9,"1",10,10,10,10,10,10,10,9,"1",4,"2",30,10,20,20,10,10,7,9,10,10,10,46,60
"5139",435,"0",2,14,6,450,"0",-0.08,"0",25,"2",50,5,5,5,5,30,"0",6,8,8,3,7,1,5,3,"2",22,"1","1",1,1,"east","1",7,2,"1",5,5,6,9,8,8,3,2,9,9,1,8,7,9,9,10,10,5,25,5,20,25,15,10,7,9,9,9,9,"1",7,9,10,9,9,6,7,7,"2",4,"2",30,10,20,20,10,10,7,9,10,10,10,33,50
"5140",435,"0",2,14,14,449,"1",0.01,"0",23,"6",55,2,1,40,1,1,"1",10,10,10,10,10,10,10,10,"1",22,"1","1",1,1,"east","1",7,2,"1",5,5,6,9,8,8,3,2,9,9,1,8,7,9,9,10,10,5,25,5,20,25,15,10,7,9,9,9,9,"1",7,7,8,9,10,7,8,8,"1",4,"2",30,10,20,20,10,10,7,9,10,10,10,60,48
"5141",435,"0",2,14,9,451,"0",0.21,"0",30,"4",20,40,5,20,5,10,"0",5,4,3,3,3,2,4,3,"2",22,"1","1",1,1,"east","1",7,2,"1",5,5,6,9,8,8,3,2,9,9,1,8,7,9,9,10,10,5,25,5,20,25,15,10,7,9,9,9,9,"0",1,8,8,4,7,0,1,1,"2",4,"2",30,10,20,20,10,10,7,9,10,10,10,20,28
"5142",435,"0",2,14,4,446,"0",0.23,"0",28,"3",30,20,25,15,10,0,"0",5,5,8,6,9,3,4,4,"2",22,"1","1",1,1,"east","1",7,2,"1",5,5,6,9,8,8,3,2,9,9,1,8,7,9,9,10,10,5,25,5,20,25,15,10,7,9,9,9,9,"0",4,4,4,4,4,4,4,4,"2",4,"2",30,10,20,20,10,10,7,9,10,10,10,36,24
"5143",435,"0",2,14,10,445,"0",0.15,"0",30,"2",40,12,18,12,6,12,"0",5,7,7,8,7,4,7,6,"2",22,"1","1",1,1,"east","1",7,2,"1",5,5,6,9,8,8,3,2,9,9,1,8,7,9,9,10,10,5,25,5,20,25,15,10,7,9,9,9,9,"0",4,5,8,7,7,0,3,1,"2",4,"2",30,10,20,20,10,10,7,9,10,10,10,38,31
"5144",435,"0",2,14,13,452,"0",0.12,"0",29,"4",35,30,25,5,0,5,"0",3,6,6,5,6,5,4,3,"2",22,"1","1",1,1,"east","1",7,2,"1",5,5,6,9,8,8,3,2,9,9,1,8,7,9,9,10,10,5,25,5,20,25,15,10,7,9,9,9,9,"0",1,4,5,4,5,1,1,1,"2",4,"2",30,10,20,20,10,10,7,9,10,10,10,31,20
"5145",435,"0",2,14,3,442,"0",0.14,"0",25,"2",40,10,0,45,0,5,"1",6,0,5,5,5,0,5,3,"2",22,"1","1",1,1,"east","1",7,2,"1",5,5,6,9,8,8,3,2,9,9,1,8,7,9,9,10,10,5,25,5,20,25,15,10,7,9,9,9,9,"0",6,10,8,5,9,7,7,5,"2",4,"2",30,10,20,20,10,10,7,9,10,10,10,21,45
"5146",436,"0",2,14,10,444,"0",0.11,"1",26,"2",50,10,10,30,0,0,"0",6,5,5,9,7,6,4,1,"1",23,"1","2",9,1,"west","1",6,1,"1",8,5,9,10,8,7,8,5,1,9,10,8,10,6,10,10,4,5,28,8,17,22,17,8,9,8,10,7,6,"0",10,9,9,10,10,9,9,10,"1",4,"3",60,5,10,15,5,5,8,8,8,10,8,38,57
"5147",436,"0",2,14,12,452,"0",-0.04,"0",29,"4",35,30,25,5,0,5,"1",7,7,8,8,6,6,7,7,"2",23,"1","2",9,1,"west","1",6,1,"1",8,5,9,10,8,7,8,5,1,9,10,8,10,6,10,10,4,5,28,8,17,22,17,8,9,8,10,7,6,"0",7,10,10,10,8,7,7,10,"2",4,"3",60,5,10,15,5,5,8,8,8,10,8,42,52
"5148",436,"0",2,14,8,451,"0",0.45,"0",30,"4",20,40,5,20,5,10,"0",5,4,5,3,4,2,3,2,"2",23,"1","2",9,1,"west","1",6,1,"1",8,5,9,10,8,7,8,5,1,9,10,8,10,6,10,10,4,5,28,8,17,22,17,8,9,8,10,7,6,"0",7,10,9,8,8,7,7,10,"2",4,"3",60,5,10,15,5,5,8,8,8,10,8,23,49
"5149",436,"0",2,14,4,440,"0",0.53,"1",21,"2",35,5,30,20,5,5,"0",10,10,10,11,10,10,10,10,"2",23,"1","2",9,1,"west","1",6,1,"1",8,5,9,10,8,7,8,5,1,9,10,8,10,6,10,10,4,5,28,8,17,22,17,8,9,8,10,7,6,"1",10,10,10,10,10,10,10,10,"1",4,"3",60,5,10,15,5,5,8,8,8,10,8,61,60
"5150",436,"0",2,14,7,453,"0",0.59,"0",27,"4",30,30,30,5,0,5,"0",5,4,6,4,6,6,5,4,"2",23,"1","2",9,1,"west","1",6,1,"1",8,5,9,10,8,7,8,5,1,9,10,8,10,6,10,10,4,5,28,8,17,22,17,8,9,8,10,7,6,"0",7,10,8,8,8,7,7,10,"2",4,"3",60,5,10,15,5,5,8,8,8,10,8,31,48
"5151",436,"0",2,14,13,449,"1",0.78,"0",23,"6",55,2,1,40,1,1,"1",10,10,10,10,10,10,10,10,"1",23,"1","2",9,1,"west","1",6,1,"1",8,5,9,10,8,7,8,5,1,9,10,8,10,6,10,10,4,5,28,8,17,22,17,8,9,8,10,7,6,"1",10,10,10,10,10,10,10,10,"1",4,"3",60,5,10,15,5,5,8,8,8,10,8,60,60
"5152",436,"0",2,14,11,443,"0",-0.02,"0",27,"3",30,25,10,20,0,15,"1",7,6,7,8,8,5,6,5,"2",23,"1","2",9,1,"west","1",6,1,"1",8,5,9,10,8,7,8,5,1,9,10,8,10,6,10,10,4,5,28,8,17,22,17,8,9,8,10,7,6,"0",7,10,9,9,9,7,8,10,"2",4,"3",60,5,10,15,5,5,8,8,8,10,8,41,51
"5153",436,"0",2,14,14,448,"1",0,"1",22,"2",25,15,25,25,5,5,"1",8,6,7,8,8,7,8,8,"1",23,"1","2",9,1,"west","1",6,1,"1",8,5,9,10,8,7,8,5,1,9,10,8,10,6,10,10,4,5,28,8,17,22,17,8,9,8,10,7,6,"1",10,10,10,10,10,10,10,10,"1",4,"3",60,5,10,15,5,5,8,8,8,10,8,44,60
"5154",436,"0",2,14,9,445,"0",0.06,"1",30,"2",40,12,18,12,6,12,"1",7,6,4,8,8,4,4,4,"2",23,"1","2",9,1,"west","1",6,1,"1",8,5,9,10,8,7,8,5,1,9,10,8,10,6,10,10,4,5,28,8,17,22,17,8,9,8,10,7,6,"0",8,10,9,9,8,7,8,10,"2",4,"3",60,5,10,15,5,5,8,8,8,10,8,37,51
"5155",436,"0",2,14,3,446,"0",0.32,"0",28,"3",30,20,25,15,10,0,"1",7,7,7,9,8,3,7,4,"2",23,"1","2",9,1,"west","1",6,1,"1",8,5,9,10,8,7,8,5,1,9,10,8,10,6,10,10,4,5,28,8,17,22,17,8,9,8,10,7,6,"0",7,10,9,9,7,8,8,10,"2",4,"3",60,5,10,15,5,5,8,8,8,10,8,41,50
"5156",437,"0",2,14,12,447,"0",0.34,"0",26,"4",15,30,25,20,0,10,"0",6,5,6,6,4,4,5,4,"2",23,"11","2",2,6,"east","1",4,1,"11",6,7,7,8,9,9,8,5,6,9,7,10,10,10,10,5,6,5,15,15,18,18,14,20,7,9,9,9,8,"1",8,8,10,7,10,7,7,5,"2",5,"3",12,13,25,12,13,25,5,9,8,9,8,31,50
"5157",437,"0",2,14,10,440,"0",0.22,"1",21,"2",35,5,30,20,5,5,"0",5,8,8,8,9,7,8,7,"2",23,"11","2",2,6,"east","1",4,1,"11",6,7,7,8,9,9,8,5,6,9,7,10,10,10,10,5,6,5,15,15,18,18,14,20,7,9,9,9,8,"1",10,9,10,10,10,9,9,6,"2",5,"3",12,13,25,12,13,25,5,9,8,9,8,45,58
"5158",437,"0",2,14,7,441,"1",0.14,"1",24,"2",35,10,25,20,5,5,"1",8,8,8,8,7,8,9,7,"2",23,"11","2",2,6,"east","1",4,1,"11",6,7,7,8,9,9,8,5,6,9,7,10,10,10,10,5,6,5,15,15,18,18,14,20,7,9,9,9,8,"1",7,7,9,8,9,8,7,6,"2",5,"3",12,13,25,12,13,25,5,9,8,9,8,47,48
"5159",437,"0",2,14,4,452,"0",0.47,"0",29,"4",35,30,25,5,0,5,"0",5,5,5,5,5,5,5,5,"2",23,"11","2",2,6,"east","1",4,1,"11",6,7,7,8,9,9,8,5,6,9,7,10,10,10,10,5,6,5,15,15,18,18,14,20,7,9,9,9,8,"0",7,8,9,8,9,7,5,5,"2",5,"3",12,13,25,12,13,25,5,9,8,9,8,30,48
"5160",437,"0",2,14,11,450,"0",0.53,"1",25,"2",50,5,5,5,5,30,"0",6,9,7,5,3,3,6,5,"2",23,"11","2",2,6,"east","1",4,1,"11",6,7,7,8,9,9,8,5,6,9,7,10,10,10,10,5,6,5,15,15,18,18,14,20,7,9,9,9,8,"0",7,7,9,7,10,7,5,4,"2",5,"3",12,13,25,12,13,25,5,9,8,9,8,33,47
"5161",437,"0",2,14,3,443,"0",0.35,"0",27,"3",30,25,10,20,0,15,"0",9,6,6,6,6,6,6,7,"2",23,"11","2",2,6,"east","1",4,1,"11",6,7,7,8,9,9,8,5,6,9,7,10,10,10,10,5,6,5,15,15,18,18,14,20,7,9,9,9,8,"0",7,8,10,8,10,7,7,5,"2",5,"3",12,13,25,12,13,25,5,9,8,9,8,39,50
"5162",437,"0",2,14,9,446,"0",0.34,"0",28,"3",30,20,25,15,10,0,"0",5,10,8,8,7,6,7,5,"2",23,"11","2",2,6,"east","1",4,1,"11",6,7,7,8,9,9,8,5,6,9,7,10,10,10,10,5,6,5,15,15,18,18,14,20,7,9,9,9,8,"1",6,8,9,9,10,8,8,5,"2",5,"3",12,13,25,12,13,25,5,9,8,9,8,44,50
"5163",437,"0",2,14,8,442,"1",-0.06,"1",25,"2",40,10,0,45,0,5,"1",7,5,5,4,2,0,5,4,"2",23,"11","2",2,6,"east","1",4,1,"11",6,7,7,8,9,9,8,5,6,9,7,10,10,10,10,5,6,5,15,15,18,18,14,20,7,9,9,9,8,"1",7,9,10,7,10,7,8,4,"2",5,"3",12,13,25,12,13,25,5,9,8,9,8,23,50
"5164",437,"0",2,14,5,449,"0",0.35,"0",23,"6",55,2,1,40,1,1,"0",5,10,9,9,5,6,8,6,"2",23,"11","2",2,6,"east","1",4,1,"11",6,7,7,8,9,9,8,5,6,9,7,10,10,10,10,5,6,5,15,15,18,18,14,20,7,9,9,9,8,"0",9,7,8,8,9,7,5,5,"2",5,"3",12,13,25,12,13,25,5,9,8,9,8,44,48
"5165",437,"0",2,14,14,451,"0",0.44,"0",30,"4",20,40,5,20,5,10,"1",5,5,4,3,4,3,4,3,"2",23,"11","2",2,6,"east","1",4,1,"11",6,7,7,8,9,9,8,5,6,9,7,10,10,10,10,5,6,5,15,15,18,18,14,20,7,9,9,9,8,"0",6,8,10,7,10,8,6,2,"2",5,"3",12,13,25,12,13,25,5,9,8,9,8,24,49
"5166",437,"0",2,14,1,445,"0",0.15,"1",30,"2",40,12,18,12,6,12,"0",7,9,7,6,5,6,7,8,"2",23,"11","2",2,6,"east","1",4,1,"11",6,7,7,8,9,9,8,5,6,9,7,10,10,10,10,5,6,5,15,15,18,18,14,20,7,9,9,9,8,"1",7,7,8,9,9,8,8,5,"2",5,"3",12,13,25,12,13,25,5,9,8,9,8,40,48
"5167",437,"0",2,14,2,444,"0",-0.08,"1",26,"2",50,10,10,30,0,0,"0",5,6,5,4,6,0,4,2,"2",23,"11","2",2,6,"east","1",4,1,"11",6,7,7,8,9,9,8,5,6,9,7,10,10,10,10,5,6,5,15,15,18,18,14,20,7,9,9,9,8,"1",8,6,9,8,9,7,7,5,"2",5,"3",12,13,25,12,13,25,5,9,8,9,8,26,47
"5168",437,"0",2,14,13,453,"0",0.4,"0",27,"4",30,30,30,5,0,5,"0",5,4,6,6,5,5,4,4,"2",23,"11","2",2,6,"east","1",4,1,"11",6,7,7,8,9,9,8,5,6,9,7,10,10,10,10,5,6,5,15,15,18,18,14,20,7,9,9,9,8,"0",6,8,10,6,9,5,5,4,"2",5,"3",12,13,25,12,13,25,5,9,8,9,8,31,44
"5169",438,"0",2,14,4,443,"0",0.38,"0",27,"3",30,25,10,20,0,15,"1",7,9,7,8,5,5,8,8,"2",23,"11","2",1,5,"west","1",4,1,"11",3,1,8,9,5,5,8,4,7,6,5,7,9,10,9,8,3,4,14,15,16,17,18,20,7,8,7,7,7,"0",4,4,6,5,10,4,5,6,"2",10,"3",15,15,20,15,15,20,7,8,7,7,7,41,33
"5170",438,"0",2,14,5,452,"0",0.3,"0",29,"4",35,30,25,5,0,5,"1",6,6,5,6,5,5,6,5,"2",23,"11","2",1,5,"west","1",4,1,"11",3,1,8,9,5,5,8,4,7,6,5,7,9,10,9,8,3,4,14,15,16,17,18,20,7,8,7,7,7,"0",2,7,8,6,10,3,3,7,"2",10,"3",15,15,20,15,15,20,7,8,7,7,7,33,36
"5171",438,"0",2,14,3,444,"0",-0.22,"1",26,"2",50,10,10,30,0,0,"0",7,9,7,8,7,0,7,6,"2",23,"11","2",1,5,"west","1",4,1,"11",3,1,8,9,5,5,8,4,7,6,5,7,9,10,9,8,3,4,14,15,16,17,18,20,7,8,7,7,7,"0",8,2,6,4,10,2,4,5,"2",10,"3",15,15,20,15,15,20,7,8,7,7,7,38,32
"5172",438,"0",2,14,2,445,"0",0.39,"1",30,"2",40,12,18,12,6,12,"0",5,8,9,6,8,4,5,7,"2",23,"11","2",1,5,"west","1",4,1,"11",3,1,8,9,5,5,8,4,7,6,5,7,9,10,9,8,3,4,14,15,16,17,18,20,7,8,7,7,7,"1",7,7,10,9,10,8,8,6,"2",10,"3",15,15,20,15,15,20,7,8,7,7,7,40,51
"5173",438,"0",2,14,8,441,"0",0.4,"1",24,"2",35,10,25,20,5,5,"1",9,9,10,9,9,9,9,8,"2",23,"11","2",1,5,"west","1",4,1,"11",3,1,8,9,5,5,8,4,7,6,5,7,9,10,9,8,3,4,14,15,16,17,18,20,7,8,7,7,7,"0",5,4,5,6,6,6,5,7,"2",10,"3",15,15,20,15,15,20,7,8,7,7,7,55,32
"5174",438,"0",2,14,10,446,"1",0.28,"0",28,"3",30,20,25,15,10,0,"1",8,7,7,8,4,7,8,5,"2",23,"11","2",1,5,"west","1",4,1,"11",3,1,8,9,5,5,8,4,7,6,5,7,9,10,9,8,3,4,14,15,16,17,18,20,7,8,7,7,7,"1",6,4,7,3,7,6,6,5,"2",10,"3",15,15,20,15,15,20,7,8,7,7,7,41,33
"5175",438,"0",2,14,7,448,"0",0.48,"1",22,"2",25,15,25,25,5,5,"1",6,5,0,6,0,0,5,4,"2",23,"11","2",1,5,"west","1",4,1,"11",3,1,8,9,5,5,8,4,7,6,5,7,9,10,9,8,3,4,14,15,16,17,18,20,7,8,7,7,7,"0",8,2,4,5,10,2,4,5,"2",10,"3",15,15,20,15,15,20,7,8,7,7,7,17,31
"5176",438,"0",2,14,1,451,"0",0.44,"0",30,"4",20,40,5,20,5,10,"1",6,6,5,6,5,4,6,4,"2",23,"11","2",1,5,"west","1",4,1,"11",3,1,8,9,5,5,8,4,7,6,5,7,9,10,9,8,3,4,14,15,16,17,18,20,7,8,7,7,7,"0",2,7,10,2,10,2,3,5,"2",10,"3",15,15,20,15,15,20,7,8,7,7,7,32,33
"5177",438,"0",2,14,9,442,"0",0.36,"1",25,"2",40,10,0,45,0,5,"1",7,4,5,4,4,0,5,3,"2",23,"11","2",1,5,"west","1",4,1,"11",3,1,8,9,5,5,8,4,7,6,5,7,9,10,9,8,3,4,14,15,16,17,18,20,7,8,7,7,7,"0",4,3,6,2,2,2,2,5,"2",10,"3",15,15,20,15,15,20,7,8,7,7,7,24,19
"5178",438,"0",2,14,12,450,"1",0.46,"1",25,"2",50,5,5,5,5,30,"1",6,7,7,7,7,7,7,6,"2",23,"11","2",1,5,"west","1",4,1,"11",3,1,8,9,5,5,8,4,7,6,5,7,9,10,9,8,3,4,14,15,16,17,18,20,7,8,7,7,7,"1",4,6,8,7,9,2,4,5,"2",10,"3",15,15,20,15,15,20,7,8,7,7,7,41,36
"5179",439,"0",2,14,7,443,"0",0.59,"0",27,"3",30,25,10,20,0,15,"0",8,6,8,3,3,2,5,4,"2",29,"9","2",1,5,"east","2",3,2,"2",8,4,8,9,8,9,6,1,7,9,6,4,9,9,9,6,6,7,20,10,50,5,10,5,8,8,7,7,7,"0",6,7,9,0,7,0,5,5,"2",2,"3",20,10,50,5,10,5,8,8,7,7,7,30,29
"5180",439,"0",2,14,9,449,"0",0.46,"0",23,"6",55,2,1,40,1,1,"1",7,9,7,7,5,6,7,8,"2",29,"9","2",1,5,"east","2",3,2,"2",8,4,8,9,8,9,6,1,7,9,6,4,9,9,9,6,6,7,20,10,50,5,10,5,8,8,7,7,7,"0",8,9,9,4,9,0,4,5,"2",2,"3",20,10,50,5,10,5,8,8,7,7,7,41,39
"5181",439,"0",2,14,11,441,"0",-0.09,"1",24,"2",35,10,25,20,5,5,"0",9,7,9,6,7,5,8,4,"2",29,"9","2",1,5,"east","2",3,2,"2",8,4,8,9,8,9,6,1,7,9,6,4,9,9,9,6,6,7,20,10,50,5,10,5,8,8,7,7,7,"1",6,6,7,8,9,0,5,8,"2",2,"3",20,10,50,5,10,5,8,8,7,7,7,43,36
"5182",439,"0",2,14,8,452,"0",0.43,"0",29,"4",35,30,25,5,0,5,"1",8,7,7,6,6,6,7,6,"2",29,"9","2",1,5,"east","2",3,2,"2",8,4,8,9,8,9,6,1,7,9,6,4,9,9,9,6,6,7,20,10,50,5,10,5,8,8,7,7,7,"0",4,10,10,7,10,0,7,10,"2",2,"3",20,10,50,5,10,5,8,8,7,7,7,40,41
"5183",439,"0",2,14,1,450,"0",0.21,"1",25,"2",50,5,5,5,5,30,"1",8,7,7,7,5,5,7,6,"2",29,"9","2",1,5,"east","2",3,2,"2",8,4,8,9,8,9,6,1,7,9,6,4,9,9,9,6,6,7,20,10,50,5,10,5,8,8,7,7,7,"0",5,9,10,5,9,5,5,1,"2",2,"3",20,10,50,5,10,5,8,8,7,7,7,39,43
"5184",439,"0",2,14,6,444,"0",0.26,"1",26,"2",50,10,10,30,0,0,"0",6,6,7,9,7,4,7,5,"2",29,"9","2",1,5,"east","2",3,2,"2",8,4,8,9,8,9,6,1,7,9,6,4,9,9,9,6,6,7,20,10,50,5,10,5,8,8,7,7,7,"1",8,7,8,8,9,3,8,8,"2",2,"3",20,10,50,5,10,5,8,8,7,7,7,39,43
"5185",439,"0",2,14,3,453,"0",0.48,"0",27,"4",30,30,30,5,0,5,"1",5,5,5,4,5,4,4,4,"2",29,"9","2",1,5,"east","2",3,2,"2",8,4,8,9,8,9,6,1,7,9,6,4,9,9,9,6,6,7,20,10,50,5,10,5,8,8,7,7,7,"0",3,10,10,3,10,0,5,5,"2",2,"3",20,10,50,5,10,5,8,8,7,7,7,28,36
"5186",439,"0",2,14,14,440,"0",0.38,"1",21,"2",35,5,30,20,5,5,"0",8,5,8,5,7,5,7,3,"2",29,"9","2",1,5,"east","2",3,2,"2",8,4,8,9,8,9,6,1,7,9,6,4,9,9,9,6,6,7,20,10,50,5,10,5,8,8,7,7,7,"0",8,9,9,6,9,0,7,7,"2",2,"3",20,10,50,5,10,5,8,8,7,7,7,38,41
"5187",439,"0",2,14,5,445,"1",0.48,"1",30,"2",40,12,18,12,6,12,"1",9,5,6,7,7,4,6,6,"2",29,"9","2",1,5,"east","2",3,2,"2",8,4,8,9,8,9,6,1,7,9,6,4,9,9,9,6,6,7,20,10,50,5,10,5,8,8,7,7,7,"1",7,7,7,6,7,0,6,7,"2",2,"3",20,10,50,5,10,5,8,8,7,7,7,38,34
"5188",439,"0",2,14,12,442,"0",0.45,"1",25,"2",40,10,0,45,0,5,"1",9,1,7,5,4,3,6,4,"2",29,"9","2",1,5,"east","2",3,2,"2",8,4,8,9,8,9,6,1,7,9,6,4,9,9,9,6,6,7,20,10,50,5,10,5,8,8,7,7,7,"0",3,9,9,3,9,0,6,7,"2",2,"3",20,10,50,5,10,5,8,8,7,7,7,29,33
"5189",439,"0",2,14,13,446,"1",0.67,"0",28,"3",30,20,25,15,10,0,"1",9,8,8,6,5,5,8,4,"2",29,"9","2",1,5,"east","2",3,2,"2",8,4,8,9,8,9,6,1,7,9,6,4,9,9,9,6,6,7,20,10,50,5,10,5,8,8,7,7,7,"1",7,7,9,5,9,0,5,8,"2",2,"3",20,10,50,5,10,5,8,8,7,7,7,41,37
"5190",439,"0",2,14,2,447,"0",0.49,"0",26,"4",15,30,25,20,0,10,"0",4,5,6,5,5,4,4,3,"2",29,"9","2",1,5,"east","2",3,2,"2",8,4,8,9,8,9,6,1,7,9,6,4,9,9,9,6,6,7,20,10,50,5,10,5,8,8,7,7,7,"0",7,7,9,3,9,0,5,5,"2",2,"3",20,10,50,5,10,5,8,8,7,7,7,29,35
"5191",440,"1",2,11,4,435,"0",0.1,"0",22,"1",25,5,20,25,15,10,"1",10,10,10,10,10,10,10,9,"1",21,"1","2",8,2,"EU","1",7,2,"1",10,10,10,10,7,7,7,3,1,3,5,5,10,8,10,8,5,7,35,5,30,20,5,5,8,8,9,9,9,"0",10,8,3,10,10,5,8,10,"2",2,"1",80,0,10,10,0,0,10,10,10,10,10,60,46
"5192",440,"1",2,11,6,431,"0",0.45,"0",27,"4",15,15,25,15,15,15,"0",7,8,9,7,9,3,6,5,"2",21,"1","2",8,2,"EU","1",7,2,"1",10,10,10,10,7,7,7,3,1,3,5,5,10,8,10,8,5,7,35,5,30,20,5,5,8,8,9,9,9,"0",4,4,7,4,8,2,4,5,"2",2,"1",80,0,10,10,0,0,10,10,10,10,10,43,29
"5193",440,"1",2,11,3,436,"0",0.53,"1",23,"2",28,8,17,22,17,8,"1",10,10,10,10,10,10,10,10,"1",21,"1","2",8,2,"EU","1",7,2,"1",10,10,10,10,7,7,7,3,1,3,5,5,10,8,10,8,5,7,35,5,30,20,5,5,8,8,9,9,9,"0",10,10,10,10,10,10,10,10,"2",2,"1",80,0,10,10,0,0,10,10,10,10,10,60,60
"5194",440,"1",2,11,8,437,"0",0.22,"1",23,"2",15,15,18,18,14,20,"1",10,9,10,10,10,9,9,6,"2",21,"1","2",8,2,"EU","1",7,2,"1",10,10,10,10,7,7,7,3,1,3,5,5,10,8,10,8,5,7,35,5,30,20,5,5,8,8,9,9,9,"0",5,8,8,8,9,7,8,7,"2",2,"1",80,0,10,10,0,0,10,10,10,10,10,58,45
"5195",440,"1",2,11,2,434,"0",0.18,"1",27,"2",30,15,15,30,0,10,"0",8,6,6,8,7,7,6,8,"2",21,"1","2",8,2,"EU","1",7,2,"1",10,10,10,10,7,7,7,3,1,3,5,5,10,8,10,8,5,7,35,5,30,20,5,5,8,8,9,9,9,"0",7,7,8,6,7,5,6,5,"2",2,"1",80,0,10,10,0,0,10,10,10,10,10,42,40
"5196",440,"1",2,11,5,430,"0",0.59,"0",22,"4",10,25,15,20,15,15,"0",8,7,9,9,8,5,7,2,"2",21,"1","2",8,2,"EU","1",7,2,"1",10,10,10,10,7,7,7,3,1,3,5,5,10,8,10,8,5,7,35,5,30,20,5,5,8,8,9,9,9,"0",5,8,7,7,8,5,8,8,"2",2,"1",80,0,10,10,0,0,10,10,10,10,10,46,40
"5197",440,"1",2,11,7,432,"0",0.03,"1",28,"2",15,30,30,10,10,5,"1",9,10,10,8,10,8,9,9,"2",21,"1","2",8,2,"EU","1",7,2,"1",10,10,10,10,7,7,7,3,1,3,5,5,10,8,10,8,5,7,35,5,30,20,5,5,8,8,9,9,9,"0",7,7,8,5,7,2,7,4,"2",2,"1",80,0,10,10,0,0,10,10,10,10,10,55,36
"5198",441,"1",2,11,5,432,"0",0.15,"1",28,"2",15,30,30,10,10,5,"1",4,6,9,6,9,7,8,8,"2",24,"1","2",4,2,"east","2",7,1,"1",6,1,6,7,7,8,7,14,9,9,8,9,10,10,10,7,2,7,35,10,25,20,5,5,8,7,8,9,8,"0",7,10,10,7,8,6,6,6,"2",3,"3",60,5,20,10,0,5,8,7,9,8,8,41,48
"5199",441,"1",2,11,7,438,"0",0.4,"1",23,"2",14,15,16,17,18,20,"0",5,4,5,6,6,6,5,7,"2",24,"1","2",4,2,"east","2",7,1,"1",6,1,6,7,7,8,7,14,9,9,8,9,10,10,10,7,2,7,35,10,25,20,5,5,8,7,8,9,8,"1",9,9,10,9,9,9,9,8,"2",3,"3",60,5,20,10,0,5,8,7,9,8,8,32,55
"5200",441,"1",2,11,3,430,"0",-0.41,"0",22,"4",10,25,15,20,15,15,"0",5,9,9,8,7,3,6,2,"2",24,"1","2",4,2,"east","2",7,1,"1",6,1,6,7,7,8,7,14,9,9,8,9,10,10,10,7,2,7,35,10,25,20,5,5,8,7,8,9,8,"1",7,9,9,8,7,7,9,5,"2",3,"3",60,5,20,10,0,5,8,7,9,8,8,41,47
"5201",441,"1",2,11,10,434,"0",-0.11,"1",27,"2",30,15,15,30,0,10,"0",7,6,6,6,5,6,5,7,"2",24,"1","2",4,2,"east","2",7,1,"1",6,1,6,7,7,8,7,14,9,9,8,9,10,10,10,7,2,7,35,10,25,20,5,5,8,7,8,9,8,"1",7,8,8,7,7,8,7,7,"2",3,"3",60,5,20,10,0,5,8,7,9,8,8,36,45
"5202",441,"1",2,11,9,433,"0",-0.11,"0",30,"6",20,20,20,20,10,10,"0",6,4,4,5,3,7,5,3,"2",24,"1","2",4,2,"east","2",7,1,"1",6,1,6,7,7,8,7,14,9,9,8,9,10,10,10,7,2,7,35,10,25,20,5,5,8,7,8,9,8,"0",6,8,9,9,8,8,8,5,"2",3,"3",60,5,20,10,0,5,8,7,9,8,8,29,48
"5203",441,"1",2,11,4,431,"0",-0.46,"0",27,"4",15,15,25,15,15,15,"0",8,8,8,7,7,2,3,4,"2",24,"1","2",4,2,"east","2",7,1,"1",6,1,6,7,7,8,7,14,9,9,8,9,10,10,10,7,2,7,35,10,25,20,5,5,8,7,8,9,8,"1",8,7,8,6,10,5,5,4,"2",3,"3",60,5,20,10,0,5,8,7,9,8,8,40,44
